ts,weg,richting,km,strook,beeld
2026-09-17T01:51+02:00,A15,L,63.56,1,lane_closed
2026-09-17T01:51+02:00,A20,R,29.8,3,speedlimit
2026-09-17T01:51+02:00,A13,L,18.2,2,speedlimit
2026-09-17T01:51+02:00,A20,R,26.4,3,speedlimit
2026-09-17T01:51+02:00,A4,L,9.085,4,lane_closed
2026-09-17T01:51+02:00,A4,L,38.01,4,speedlimit
2026-09-17T01:51+02:00,A15,R,43.86,3,speedlimit
2026-09-17T01:51+02:00,A4,L,50.253,2,speedlimit
2026-09-17T01:51+02:00,A20,R,26.93,1,speedlimit
2026-09-17T01:51+02:00,A15,L,56.085,1,speedlimit
2026-09-17T01:51+02:00,A4,L,6.592,1,lane_closed
2026-09-17T01:51+02:00,A20,R,26.4,2,speedlimit
2026-09-17T01:51+02:00,A15,L,45.61,4,lane_closed
2026-09-17T01:51+02:00,A15,L,59.95,1,speedlimit
2026-09-17T01:51+02:00,A15,x,44.44,2,speedlimit
2026-09-17T01:51+02:00,A15,L,63.56,3,speedlimit
2026-09-17T01:51+02:00,A20,L,27.488,2,speedlimit
2026-09-17T01:51+02:00,A15,R,44.12,4,lane_closed
2026-09-17T01:51+02:00,A20,L,30.196,3,speedlimit
2026-09-17T01:51+02:00,A4,L,50.798,1,lane_closed
2026-09-17T01:51+02:00,A4,h,46.06,1,speedlimit
2026-09-17T01:51+02:00,A4,L,42.19,1,speedlimit
2026-09-17T01:51+02:00,A20,L,28.41,1,speedlimit
2026-09-17T01:51+02:00,A13,L,13.18,4,lane_closed
2026-09-17T01:51+02:00,A15,x,44.44,1,lane_closed
2026-09-17T01:51+02:00,A13,L,17.8,2,speedlimit
2026-09-17T01:51+02:00,A15,L,46.469,3,lane_closed
2026-09-17T01:51+02:00,A15,L,48.05,2,speedlimit
2026-09-17T01:51+02:00,A4,L,12.766,1,lane_closed
2026-09-17T01:51+02:00,A20,R,28.57,1,speedlimit
2026-09-17T01:51+02:00,A4,L,8.635,4,lane_closed
2026-09-17T01:51+02:00,A29,u,10.13,2,speedlimit
2026-09-17T01:51+02:00,A15,y,56.085,1,lane_closed
2026-09-17T01:51+02:00,A20,R,30.196,4,speedlimit
2026-09-17T01:51+02:00,A4,L,51.458,3,speedlimit
2026-09-17T01:51+02:00,A4,m,35.48,1,speedlimit
2026-09-17T01:51+02:00,A4,m,35.48,3,lane_closed_ahead
2026-09-17T01:51+02:00,A4,L,6.902,2,lane_closed
2026-09-17T01:51+02:00,A4,L,52.448,1,lane_closed_ahead
2026-09-17T01:51+02:00,A4,L,52.448,3,speedlimit
2026-09-17T01:51+02:00,A20,t,29.6,2,speedlimit
2026-09-17T01:51+02:00,A20,L,38.3,1,lane_closed_ahead
2026-09-17T01:51+02:00,A15,L,46.356,1,speedlimit
2026-09-17T01:51+02:00,A15,L,57.3,2,speedlimit
2026-09-17T01:51+02:00,A4,n,10.243,2,speedlimit
2026-09-17T01:51+02:00,A15,L,64.67,4,speedlimit
2026-09-17T01:51+02:00,A4,L,9.653,3,lane_closed
2026-09-17T01:51+02:00,A15,h,154.29,1,lane_closed
2026-09-17T01:51+02:00,A4,L,52.448,2,speedlimit
2026-09-17T01:51+02:00,A4,L,8.635,3,lane_closed
2026-09-17T01:51+02:00,A4,L,9.653,5,speedlimit
2026-09-17T01:51+02:00,A15,L,65.685,1,speedlimit
2026-09-17T01:51+02:00,A15,L,64.67,1,lane_closed
2026-09-17T01:51+02:00,A4,L,13.25,5,speedlimit
2026-09-17T01:51+02:00,A16,L,48.03,2,speedlimit
2026-09-17T01:51+02:00,A4,L,52.018,1,lane_closed
2026-09-17T01:51+02:00,A4,L,13.747,4,speedlimit
2026-09-17T01:51+02:00,A16,R,31.74,3,speedlimit
2026-09-17T01:51+02:00,A4,L,7.369,3,lane_closed
2026-09-17T01:51+02:00,A20,R,26.93,2,speedlimit
2026-09-17T01:51+02:00,A20,L,30.9,3,speedlimit
2026-09-17T01:51+02:00,A13,L,18.8,3,speedlimit
2026-09-17T01:51+02:00,A4,L,7.22,1,lane_closed
2026-09-17T01:51+02:00,A20,L,37.8,1,lane_closed
2026-09-17T01:51+02:00,A20,R,28.8,1,speedlimit
2026-09-17T01:51+02:00,A16,b,32.5,1,lane_closed
2026-09-17T01:51+02:00,A4,L,42.19,3,lane_closed
2026-09-17T01:51+02:00,A16,R,35.66,2,lane_closed
2026-09-17T01:51+02:00,A15,L,45.86,3,lane_closed
2026-09-17T01:51+02:00,A13,L,18.8,1,speedlimit
2026-09-17T01:51+02:00,A4,L,11.62,1,lane_closed
2026-09-17T01:51+02:00,A4,h,46.4,2,speedlimit
2026-09-17T01:51+02:00,A15,q,56.8,1,speedlimit
2026-09-17T01:51+02:00,A4,L,10.831,6,speedlimit
2026-09-17T01:51+02:00,A16,R,34.832,3,speedlimit
2026-09-17T01:51+02:00,A15,L,46.758,1,speedlimit
2026-09-17T01:51+02:00,A13,R,16.2,2,speedlimit
2026-09-17T01:51+02:00,A16,R,33.848,2,lane_closed
2026-09-17T01:51+02:00,A4,L,6.592,4,lane_closed
2026-09-17T01:51+02:00,A4,L,12.15,3,lane_closed_ahead
2026-09-17T01:51+02:00,A20,L,31.4,3,speedlimit
2026-09-17T01:51+02:00,A16,R,31.25,3,speedlimit
2026-09-17T01:51+02:00,A15,L,57.3,3,lane_closed
