from_zone,to_zone,from_naam,to_naam,freeflow_s,meters
Z06,Z10,Blijdorp,Carnisse,655,6218
Z06,Z11,Blijdorp,Charlois Zuidrand,911,8703
Z06,Z12,Blijdorp,Cool,412,3482
Z06,Z13,Blijdorp,Cs Kwartier,245,2081
Z06,Z14,Blijdorp,De Esch,717,11422
Z06,Z15,Blijdorp,Delfshaven,404,3783
Z06,Z16,Blijdorp,Dijkzigt,368,3404
Z06,Z17,Blijdorp,Feijenoord,779,6910
Z06,Z18,Blijdorp,Groot IJsselmonde,1002,15185
Z06,Z19,Blijdorp,Heijplaat,1141,11358
Z06,Z20,Blijdorp,Het Lage Land,745,8086
Z06,Z21,Blijdorp,Hillegersberg Noord,474,4642
Z06,Z22,Blijdorp,Hillegersberg Zuid,276,2612
Z06,Z23,Blijdorp,Hillesluis,776,7150
Z06,Z24,Blijdorp,Hoogvliet Noord,1048,17023
Z06,Z25,Blijdorp,Hoogvliet Zuid,1330,20418
Z06,Z26,Blijdorp,Katendrecht,786,6751
Z06,Z27,Blijdorp,Kleinpolder,259,2472
Z06,Z28,Blijdorp,Kop van Zuid,564,5063
Z06,Z29,Blijdorp,Kop van Zuid - Entrepot,684,6168
Z06,Z30,Blijdorp,Kralingen Oost,635,6153
Z06,Z31,Blijdorp,Kralingen West,497,4610
Z06,Z32,Blijdorp,Kralingse Bos,694,6462
Z06,Z33,Blijdorp,Kralingseveer,780,12118
Z06,Z34,Blijdorp,Liskwartier,256,1971
Z06,Z35,Blijdorp,Lombardijen,928,9380
Z06,Z36,Blijdorp,Middelland,300,2548
Z06,Z37,Blijdorp,Molenlaankwartier,582,5388
Z06,Z38,Blijdorp,Nesselande,1002,13374
Z06,Z39,Blijdorp,Nieuw Crooswijk,387,3919
Z06,Z40,Blijdorp,Nieuwe Werk,530,4736
Z06,Z41,Blijdorp,Nieuwe Westen,332,2229
Z06,Z42,Blijdorp,Noord Kethel,808,10077
Z06,Z43,Blijdorp,Noordereiland,608,5733
Z06,Z44,Blijdorp,Ommoord,781,11132
Z06,Z45,Blijdorp,Oosterflank,719,10112
Z06,Z46,Blijdorp,Oud Charlois,603,5834
Z06,Z47,Blijdorp,Oud Crooswijk,366,3370
Z06,Z48,Blijdorp,Oud IJsselmonde,800,13440
Z06,Z49,Blijdorp,Oud Mathenesse,482,4567
Z06,Z50,Blijdorp,Oude Noorden,296,2375
Z06,Z51,Blijdorp,Oude Westen,312,2592
Z06,Z52,Blijdorp,Overschie,430,3753
Z06,Z53,Blijdorp,Pendrecht,797,7873
Z06,Z54,Blijdorp,Prinsenland,828,10915
Z06,Z55,Blijdorp,Provenierswijk,209,1598
Z06,Z56,Blijdorp,Rubroek,422,3518
Z06,Z57,Blijdorp,Schiebroek,538,5326
Z06,Z58,Blijdorp,Schiemond,529,4822
Z06,Z59,Blijdorp,Schieveen,552,7167
Z06,Z60,Blijdorp,Spangen,440,2919
Z06,Z61,Blijdorp,Stadsdriehoek,530,4444
Z06,Z62,Blijdorp,Struisenburg,578,5341
Z06,Z63,Blijdorp,Tarwewijk,617,6079
Z06,Z64,Blijdorp,Terbregge,675,6446
Z06,Z65,Blijdorp,Tussendijken,434,2865
Z06,Z66,Blijdorp,Vreewijk,827,8083
Z06,Z67,Blijdorp,Wielewaal,838,7622
Z06,Z68,Blijdorp,Zestienhoven,464,4560
Z06,Z69,Blijdorp,Zevenkamp,724,10455
Z06,Z70,Blijdorp,Zuiderpark,807,8086
Z06,Z71,Blijdorp,Zuidplein,662,6465
Z06,Z72,Blijdorp,Zuidwijk,883,8834
Z07,Z00,Blijdorpsepolder,'s-Gravenland,928,12136
Z07,Z01,Blijdorpsepolder,Afrikaanderwijk,872,7828
Z07,Z02,Blijdorpsepolder,Agniesebuurt,482,3527
Z07,Z03,Blijdorpsepolder,Bedrijvenpark Noord-West,499,5007
Z07,Z04,Blijdorpsepolder,Bergpolder,344,2809
Z07,Z05,Blijdorpsepolder,Beverwaard,1201,17488
Z07,Z06,Blijdorpsepolder,Blijdorp,322,2060
Z07,Z07,Blijdorpsepolder,Blijdorpsepolder,68,0
Z07,Z08,Blijdorpsepolder,Bloemhof,943,8443
Z07,Z09,Blijdorpsepolder,Bospolder,475,3421
Z07,Z10,Blijdorpsepolder,Carnisse,816,7140
Z07,Z11,Blijdorpsepolder,Charlois Zuidrand,1077,9828
Z07,Z12,Blijdorpsepolder,Cool,593,5074
Z07,Z13,Blijdorpsepolder,Cs Kwartier,442,3182
Z07,Z14,Blijdorpsepolder,De Esch,852,12679
Z07,Z15,Blijdorpsepolder,Delfshaven,458,3668
Z07,Z16,Blijdorpsepolder,Dijkzigt,518,4320
Z07,Z17,Blijdorpsepolder,Feijenoord,957,7984
Z07,Z18,Blijdorpsepolder,Groot IJsselmonde,1134,16521
Z07,Z19,Blijdorpsepolder,Heijplaat,1334,12425
Z07,Z20,Blijdorpsepolder,Het Lage Land,877,9577
Z07,Z21,Blijdorpsepolder,Hillegersberg Noord,658,6717
Z07,Z22,Blijdorpsepolder,Hillegersberg Zuid,446,4035
Z07,Z23,Blijdorpsepolder,Hillesluis,948,8595
Z07,Z24,Blijdorpsepolder,Hoogvliet Noord,1158,15106
Z07,Z25,Blijdorpsepolder,Hoogvliet Zuid,1442,18500
Z07,Z26,Blijdorpsepolder,Katendrecht,950,8229
Z07,Z27,Blijdorpsepolder,Kleinpolder,272,1640
Z07,Z28,Blijdorpsepolder,Kop van Zuid,748,6621
Z07,Z29,Blijdorpsepolder,Kop van Zuid - Entrepot,865,7587
Z07,Z30,Blijdorpsepolder,Kralingen Oost,797,8229
Z07,Z31,Blijdorpsepolder,Kralingen West,680,6856
Z07,Z32,Blijdorpsepolder,Kralingse Bos,827,7798
Z07,Z33,Blijdorpsepolder,Kralingseveer,923,13418
Z07,Z34,Blijdorpsepolder,Liskwartier,442,3687
Z07,Z35,Blijdorpsepolder,Lombardijen,1099,10399
Z07,Z36,Blijdorpsepolder,Middelland,479,4028
Z07,Z37,Blijdorpsepolder,Molenlaankwartier,764,7738
Z07,Z38,Blijdorpsepolder,Nesselande,1145,14710
Z07,Z39,Blijdorpsepolder,Nieuw Crooswijk,519,5255
Z07,Z40,Blijdorpsepolder,Nieuwe Werk,670,5272
Z07,Z41,Blijdorpsepolder,Nieuwe Westen,394,2560
Z07,Z42,Blijdorpsepolder,Noord Kethel,909,7799
Z07,Z43,Blijdorpsepolder,Noordereiland,804,6894
Z07,Z44,Blijdorpsepolder,Ommoord,913,12496
Z07,Z45,Blijdorpsepolder,Oosterflank,850,11408
Z07,Z46,Blijdorpsepolder,Oud Charlois,766,6780
Z07,Z47,Blijdorpsepolder,Oud Crooswijk,565,5985
Z07,Z48,Blijdorpsepolder,Oud IJsselmonde,939,14774
Z07,Z49,Blijdorpsepolder,Oud Mathenesse,425,3238
Z07,Z50,Blijdorpsepolder,Oude Noorden,513,3880
Z07,Z51,Blijdorpsepolder,Oude Westen,530,3959
Z07,Z52,Blijdorpsepolder,Overschie,438,2921
Z07,Z53,Blijdorpsepolder,Pendrecht,952,8786
Z07,Z54,Blijdorpsepolder,Prinsenland,971,12094
Z07,Z55,Blijdorpsepolder,Provenierswijk,432,3094
Z07,Z56,Blijdorpsepolder,Rubroek,604,4968
Z07,Z57,Blijdorpsepolder,Schiebroek,697,6739
Z07,Z58,Blijdorpsepolder,Schiemond,581,4109
Z07,Z59,Blijdorpsepolder,Schieveen,570,6233
Z07,Z60,Blijdorpsepolder,Spangen,457,2940
Z07,Z61,Blijdorpsepolder,Stadsdriehoek,707,5572
Z07,Z62,Blijdorpsepolder,Struisenburg,754,6436
Z07,Z63,Blijdorpsepolder,Tarwewijk,793,6996
Z07,Z64,Blijdorpsepolder,Terbregge,810,8796
Z07,Z65,Blijdorpsepolder,Tussendijken,462,2887
Z07,Z66,Blijdorpsepolder,Vreewijk,984,9006
Z07,Z67,Blijdorpsepolder,Wielewaal,993,8536
Z07,Z68,Blijdorpsepolder,Zestienhoven,553,5488
Z07,Z69,Blijdorpsepolder,Zevenkamp,856,11727
Z07,Z70,Blijdorpsepolder,Zuiderpark,997,9310
Z07,Z71,Blijdorpsepolder,Zuidplein,824,7429
Z07,Z72,Blijdorpsepolder,Zuidwijk,1050,9967
Z08,Z00,Bloemhof,'s-Gravenland,906,10012
Z08,Z01,Bloemhof,Afrikaanderwijk,271,1700
Z08,Z02,Bloemhof,Agniesebuurt,679,5775
Z08,Z03,Bloemhof,Bedrijvenpark Noord-West,1107,12350
Z08,Z04,Bloemhof,Bergpolder,789,7101
Z08,Z05,Bloemhof,Beverwaard,707,6469
Z08,Z06,Bloemhof,Blijdorp,760,7129
Z08,Z07,Bloemhof,Blijdorpsepolder,965,8620
Z08,Z08,Bloemhof,Bloemhof,64,0
Z08,Z09,Bloemhof,Bospolder,761,6804
Z08,Z10,Bloemhof,Carnisse,307,2154
Z08,Z11,Bloemhof,Charlois Zuidrand,617,5162
Z08,Z12,Bloemhof,Cool,520,4635
Z08,Z13,Bloemhof,Cs Kwartier,672,6370
Z08,Z14,Bloemhof,De Esch,713,8160
Z08,Z15,Bloemhof,Delfshaven,611,5606
Z08,Z16,Bloemhof,Dijkzigt,566,5252
Z08,Z17,Bloemhof,Feijenoord,380,2810
Z08,Z18,Bloemhof,Groot IJsselmonde,602,5230
Z08,Z19,Bloemhof,Heijplaat,894,8290
Z08,Z20,Bloemhof,Het Lage Land,865,11452
Z08,Z21,Bloemhof,Hillegersberg Noord,1062,9803
Z08,Z22,Bloemhof,Hillegersberg Zuid,894,8327
Z08,Z23,Bloemhof,Hillesluis,178,1092
Z08,Z24,Bloemhof,Hoogvliet Noord,999,12295
Z08,Z25,Bloemhof,Hoogvliet Zuid,1137,12548
Z08,Z26,Bloemhof,Katendrecht,418,3097
Z08,Z27,Bloemhof,Kleinpolder,898,9020
Z08,Z28,Bloemhof,Kop van Zuid,368,3029
Z08,Z29,Bloemhof,Kop van Zuid - Entrepot,344,2593
Z08,Z30,Bloemhof,Kralingen Oost,767,8469
Z08,Z31,Bloemhof,Kralingen West,744,6780
Z08,Z32,Bloemhof,Kralingse Bos,995,8810
Z08,Z33,Bloemhof,Kralingseveer,726,8237
Z08,Z34,Bloemhof,Liskwartier,798,7045
Z08,Z35,Bloemhof,Lombardijen,406,3392
Z08,Z36,Bloemhof,Middelland,605,5719
Z08,Z37,Bloemhof,Molenlaankwartier,1062,13707
Z08,Z38,Bloemhof,Nesselande,1340,17639
Z08,Z39,Bloemhof,Nieuw Crooswijk,907,7936
Z08,Z40,Bloemhof,Nieuwe Werk,590,4962
Z08,Z41,Bloemhof,Nieuwe Westen,717,6418
Z08,Z42,Bloemhof,Noord Kethel,1395,14531
Z08,Z43,Bloemhof,Noordereiland,472,3882
Z08,Z44,Bloemhof,Ommoord,1053,13447
Z08,Z45,Bloemhof,Oosterflank,1027,14240
Z08,Z46,Bloemhof,Oud Charlois,392,2928
Z08,Z47,Bloemhof,Oud Crooswijk,751,7067
Z08,Z48,Bloemhof,Oud IJsselmonde,430,3801
Z08,Z49,Bloemhof,Oud Mathenesse,873,8400
Z08,Z50,Bloemhof,Oude Noorden,786,7201
Z08,Z51,Bloemhof,Oude Westen,633,5785
Z08,Z52,Bloemhof,Overschie,1077,10395
Z08,Z53,Bloemhof,Pendrecht,465,4034
Z08,Z54,Bloemhof,Prinsenland,898,9418
Z08,Z55,Bloemhof,Provenierswijk,758,6508
Z08,Z56,Bloemhof,Rubroek,680,6073
Z08,Z57,Bloemhof,Schiebroek,1152,11108
Z08,Z58,Bloemhof,Schiemond,675,6163
Z08,Z59,Bloemhof,Schieveen,1182,13304
Z08,Z60,Bloemhof,Spangen,845,7516
Z08,Z61,Bloemhof,Stadsdriehoek,540,4781
Z08,Z62,Bloemhof,Struisenburg,625,5707
Z08,Z63,Bloemhof,Tarwewijk,314,2295
Z08,Z64,Bloemhof,Terbregge,931,12267
Z08,Z65,Bloemhof,Tussendijken,787,7020
Z08,Z66,Bloemhof,Vreewijk,279,1802
Z08,Z67,Bloemhof,Wielewaal,628,4899
Z08,Z68,Bloemhof,Zestienhoven,1085,10412
Z08,Z69,Bloemhof,Zevenkamp,1043,14657
Z08,Z70,Bloemhof,Zuiderpark,389,3380
Z08,Z71,Bloemhof,Zuidplein,261,1737
Z08,Z72,Bloemhof,Zuidwijk,401,3532
Z09,Z00,Bospolder,'s-Gravenland,1001,9189
Z09,Z01,Bospolder,Afrikaanderwijk,634,5793
Z09,Z02,Bospolder,Agniesebuurt,588,5128
Z09,Z03,Bospolder,Bedrijvenpark Noord-West,564,5140
Z09,Z04,Bospolder,Bergpolder,541,6064
Z09,Z05,Bospolder,Beverwaard,1154,11489
Z09,Z06,Bospolder,Blijdorp,508,4454
Z09,Z07,Bospolder,Blijdorpsepolder,524,3669
Z09,Z08,Bospolder,Bloemhof,704,6460
Z09,Z09,Bospolder,Bospolder,50,0
Z09,Z10,Bospolder,Carnisse,576,5157
Z09,Z11,Bospolder,Charlois Zuidrand,857,7758
Z09,Z12,Bospolder,Cool,386,3231
Z09,Z13,Bospolder,Cs Kwartier,430,3678
Z09,Z14,Bospolder,De Esch,814,7700
Z09,Z15,Bospolder,Delfshaven,215,1684
Z09,Z16,Bospolder,Dijkzigt,320,2561
Z09,Z17,Bospolder,Feijenoord,718,6237
Z09,Z18,Bospolder,Groot IJsselmonde,1047,10093
Z09,Z19,Bospolder,Heijplaat,1092,10414
Z09,Z20,Bospolder,Het Lage Land,1068,12519
Z09,Z21,Bospolder,Hillegersberg Noord,859,9541
Z09,Z22,Bospolder,Hillegersberg Zuid,650,7142
Z09,Z23,Bospolder,Hillesluis,702,6544
Z09,Z24,Bospolder,Hoogvliet Noord,1012,14910
Z09,Z25,Bospolder,Hoogvliet Zuid,1296,18304
Z09,Z26,Bospolder,Katendrecht,709,6204
Z09,Z27,Bospolder,Kleinpolder,462,4248
Z09,Z28,Bospolder,Kop van Zuid,506,4506
Z09,Z29,Bospolder,Kop van Zuid - Entrepot,621,5687
Z09,Z30,Bospolder,Kralingen Oost,751,7052
Z09,Z31,Bospolder,Kralingen West,681,5969
Z09,Z32,Bospolder,Kralingse Bos,1018,9379
Z09,Z33,Bospolder,Kralingseveer,943,9349
Z09,Z34,Bospolder,Liskwartier,634,5461
Z09,Z35,Bospolder,Lombardijen,870,8416
Z09,Z36,Bospolder,Middelland,297,2438
Z09,Z37,Bospolder,Molenlaankwartier,955,10776
Z09,Z38,Bospolder,Nesselande,1351,17976
Z09,Z39,Bospolder,Nieuw Crooswijk,720,8478
Z09,Z40,Bospolder,Nieuwe Werk,429,3392
Z09,Z41,Bospolder,Nieuwe Westen,280,1760
Z09,Z42,Bospolder,Noord Kethel,783,7964
Z09,Z43,Bospolder,Noordereiland,601,5502
Z09,Z44,Bospolder,Ommoord,1114,15751
Z09,Z45,Bospolder,Oosterflank,1053,14715
Z09,Z46,Bospolder,Oud Charlois,526,4765
Z09,Z47,Bospolder,Oud Crooswijk,661,6156
Z09,Z48,Bospolder,Oud IJsselmonde,903,8739
Z09,Z49,Bospolder,Oud Mathenesse,255,1887
Z09,Z50,Bospolder,Oude Noorden,660,5724
Z09,Z51,Bospolder,Oude Westen,382,3055
Z09,Z52,Bospolder,Overschie,655,5682
Z09,Z53,Bospolder,Pendrecht,739,6899
Z09,Z54,Bospolder,Prinsenland,1126,10501
Z09,Z55,Bospolder,Provenierswijk,551,4687
Z09,Z56,Bospolder,Rubroek,582,5351
Z09,Z57,Bospolder,Schiebroek,903,10077
Z09,Z58,Bospolder,Schiemond,188,1151
Z09,Z59,Bospolder,Schieveen,787,9515
Z09,Z60,Bospolder,Spangen,234,1540
Z09,Z61,Bospolder,Stadsdriehoek,493,4426
Z09,Z62,Bospolder,Struisenburg,589,5390
Z09,Z63,Bospolder,Tarwewijk,558,5016
Z09,Z64,Bospolder,Terbregge,1008,10763
Z09,Z65,Bospolder,Tussendijken,126,686
Z09,Z66,Bospolder,Vreewijk,759,7139
Z09,Z67,Bospolder,Wielewaal,753,6552
Z09,Z68,Bospolder,Zestienhoven,770,8769
Z09,Z69,Bospolder,Zevenkamp,1056,14994
Z09,Z70,Bospolder,Zuiderpark,757,7224
Z09,Z71,Bospolder,Zuidplein,616,5446
Z09,Z72,Bospolder,Zuidwijk,814,7890
Z10,Z00,Carnisse,'s-Gravenland,1051,11468
Z10,Z01,Carnisse,Afrikaanderwijk,378,3118
Z10,Z02,Carnisse,Agniesebuurt,686,6435
Z10,Z03,Carnisse,Bedrijvenpark Noord-West,963,11035
Z10,Z04,Carnisse,Bergpolder,681,6637
Z10,Z05,Carnisse,Beverwaard,850,7934
Z10,Z06,Carnisse,Blijdorp,612,5854
Z10,Z07,Carnisse,Blijdorpsepolder,808,7120
Z10,Z08,Carnisse,Bloemhof,362,2550
Z10,Z09,Carnisse,Bospolder,604,5343
Z10,Z10,Carnisse,Carnisse,55,0
Z10,Z11,Carnisse,Charlois Zuidrand,440,3670
Z10,Z12,Carnisse,Cool,486,4554
Z10,Z13,Carnisse,Cs Kwartier,542,5002
Z10,Z14,Carnisse,De Esch,855,8536
Z10,Z15,Carnisse,Delfshaven,454,4111
Z10,Z16,Carnisse,Dijkzigt,410,3833
Z10,Z17,Carnisse,Feijenoord,558,5057
Z10,Z18,Carnisse,Groot IJsselmonde,712,6496
Z10,Z19,Carnisse,Heijplaat,693,6267
Z10,Z20,Carnisse,Het Lage Land,1008,12917
Z10,Z21,Carnisse,Hillegersberg Noord,994,9459
Z10,Z22,Carnisse,Hillegersberg Zuid,788,7863
Z10,Z23,Carnisse,Hillesluis,418,3736
Z10,Z24,Carnisse,Hoogvliet Noord,786,10187
Z10,Z25,Carnisse,Hoogvliet Zuid,931,10459
Z10,Z26,Carnisse,Katendrecht,492,3976
Z10,Z27,Carnisse,Kleinpolder,757,7615
Z10,Z28,Carnisse,Kop van Zuid,457,4022
Z10,Z29,Carnisse,Kop van Zuid - Entrepot,473,3878
Z10,Z30,Carnisse,Kralingen Oost,817,7996
Z10,Z31,Carnisse,Kralingen West,787,7131
Z10,Z32,Carnisse,Kralingse Bos,1108,9161
Z10,Z33,Carnisse,Kralingseveer,870,9702
Z10,Z34,Carnisse,Liskwartier,760,6888
Z10,Z35,Carnisse,Lombardijen,486,4210
Z10,Z36,Carnisse,Middelland,448,4220
Z10,Z37,Carnisse,Molenlaankwartier,1070,10113
Z10,Z38,Carnisse,Nesselande,1485,19104
Z10,Z39,Carnisse,Nieuw Crooswijk,880,9264
Z10,Z40,Carnisse,Nieuwe Werk,518,4462
Z10,Z41,Carnisse,Nieuwe Westen,584,4919
Z10,Z42,Carnisse,Noord Kethel,1256,13053
Z10,Z43,Carnisse,Noordereiland,581,5141
Z10,Z44,Carnisse,Ommoord,1196,14912
Z10,Z45,Carnisse,Oosterflank,1170,15705
Z10,Z46,Carnisse,Oud Charlois,189,1233
Z10,Z47,Carnisse,Oud Crooswijk,766,7448
Z10,Z48,Carnisse,Oud IJsselmonde,573,5266
Z10,Z49,Carnisse,Oud Mathenesse,732,6980
Z10,Z50,Carnisse,Oude Noorden,755,7030
Z10,Z51,Carnisse,Oude Westen,487,4286
Z10,Z52,Carnisse,Overschie,923,8896
Z10,Z53,Carnisse,Pendrecht,314,2629
Z10,Z54,Carnisse,Prinsenland,1041,10883
Z10,Z55,Carnisse,Provenierswijk,655,5959
Z10,Z56,Carnisse,Rubroek,686,6647
Z10,Z57,Carnisse,Schiebroek,1072,10842
Z10,Z58,Carnisse,Schiemond,538,4689
Z10,Z59,Carnisse,Schieveen,1026,12212
Z10,Z60,Carnisse,Spangen,693,6086
Z10,Z61,Carnisse,Stadsdriehoek,556,5241
Z10,Z62,Carnisse,Struisenburg,647,6137
Z10,Z63,Carnisse,Tarwewijk,196,1192
Z10,Z64,Carnisse,Terbregge,1074,13732
Z10,Z65,Carnisse,Tussendijken,646,5607
Z10,Z66,Carnisse,Vreewijk,361,2842
Z10,Z67,Carnisse,Wielewaal,353,2378
Z10,Z68,Carnisse,Zestienhoven,977,9947
Z10,Z69,Carnisse,Zevenkamp,1186,16122
Z10,Z70,Carnisse,Zuiderpark,356,3153
Z10,Z71,Carnisse,Zuidplein,194,1240
Z10,Z72,Carnisse,Zuidwijk,420,3810
Z11,Z00,Charlois Zuidrand,'s-Gravenland,1273,19824
Z11,Z01,Charlois Zuidrand,Afrikaanderwijk,669,6005
Z11,Z02,Charlois Zuidrand,Agniesebuurt,971,9264
Z11,Z03,Charlois Zuidrand,Bedrijvenpark Noord-West,1044,16760
Z11,Z04,Charlois Zuidrand,Bergpolder,966,9313
Z11,Z05,Charlois Zuidrand,Beverwaard,894,14365
Z11,Z06,Charlois Zuidrand,Blijdorp,903,8684
Z11,Z07,Charlois Zuidrand,Blijdorpsepolder,1073,17292
Z11,Z08,Charlois Zuidrand,Bloemhof,649,5449
Z11,Z09,Charlois Zuidrand,Bospolder,908,8163
Z11,Z10,Charlois Zuidrand,Carnisse,464,3754
Z11,Z11,Charlois Zuidrand,Charlois Zuidrand,101,0
Z11,Z12,Charlois Zuidrand,Cool,771,7370
Z11,Z13,Charlois Zuidrand,Cs Kwartier,824,7833
Z11,Z14,Charlois Zuidrand,De Esch,1109,18748
Z11,Z15,Charlois Zuidrand,Delfshaven,742,6940
Z11,Z16,Charlois Zuidrand,Dijkzigt,695,6652
Z11,Z17,Charlois Zuidrand,Feijenoord,865,7906
Z11,Z18,Charlois Zuidrand,Groot IJsselmonde,843,8127
Z11,Z19,Charlois Zuidrand,Heijplaat,650,5687
Z11,Z20,Charlois Zuidrand,Het Lage Land,1219,21624
Z11,Z21,Charlois Zuidrand,Hillegersberg Noord,1253,12288
Z11,Z22,Charlois Zuidrand,Hillegersberg Zuid,1083,10692
Z11,Z23,Charlois Zuidrand,Hillesluis,706,6601
Z11,Z24,Charlois Zuidrand,Hoogvliet Noord,601,8174
Z11,Z25,Charlois Zuidrand,Hoogvliet Zuid,755,8431
Z11,Z26,Charlois Zuidrand,Katendrecht,780,6864
Z11,Z27,Charlois Zuidrand,Kleinpolder,990,17486
Z11,Z28,Charlois Zuidrand,Kop van Zuid,732,6820
Z11,Z29,Charlois Zuidrand,Kop van Zuid - Entrepot,778,6877
Z11,Z30,Charlois Zuidrand,Kralingen Oost,1102,10682
Z11,Z31,Charlois Zuidrand,Kralingen West,1048,9960
Z11,Z32,Charlois Zuidrand,Kralingse Bos,1362,11990
Z11,Z33,Charlois Zuidrand,Kralingseveer,1111,18819
Z11,Z34,Charlois Zuidrand,Liskwartier,1020,9668
Z11,Z35,Charlois Zuidrand,Lombardijen,588,5311
Z11,Z36,Charlois Zuidrand,Middelland,749,7049
Z11,Z37,Charlois Zuidrand,Molenlaankwartier,1355,12942
Z11,Z38,Charlois Zuidrand,Nesselande,1670,27770
Z11,Z39,Charlois Zuidrand,Nieuw Crooswijk,1164,11800
Z11,Z40,Charlois Zuidrand,Nieuwe Werk,800,7292
Z11,Z41,Charlois Zuidrand,Nieuwe Westen,856,7725
Z11,Z42,Charlois Zuidrand,Noord Kethel,1116,16259
Z11,Z43,Charlois Zuidrand,Noordereiland,860,8028
Z11,Z44,Charlois Zuidrand,Ommoord,1415,23738
Z11,Z45,Charlois Zuidrand,Oosterflank,1380,24387
Z11,Z46,Charlois Zuidrand,Oud Charlois,460,3782
Z11,Z47,Charlois Zuidrand,Oud Crooswijk,1051,10113
Z11,Z48,Charlois Zuidrand,Oud IJsselmonde,868,8068
Z11,Z49,Charlois Zuidrand,Oud Mathenesse,927,16171
Z11,Z50,Charlois Zuidrand,Oude Noorden,1042,9860
Z11,Z51,Charlois Zuidrand,Oude Westen,763,7079
Z11,Z52,Charlois Zuidrand,Overschie,1135,17175
Z11,Z53,Charlois Zuidrand,Pendrecht,192,1281
Z11,Z54,Charlois Zuidrand,Prinsenland,1277,20000
Z11,Z55,Charlois Zuidrand,Provenierswijk,940,8751
Z11,Z56,Charlois Zuidrand,Rubroek,971,9308
Z11,Z57,Charlois Zuidrand,Schiebroek,1331,13362
Z11,Z58,Charlois Zuidrand,Schiemond,823,7518
Z11,Z59,Charlois Zuidrand,Schieveen,1319,21621
Z11,Z60,Charlois Zuidrand,Spangen,971,8911
Z11,Z61,Charlois Zuidrand,Stadsdriehoek,842,8070
Z11,Z62,Charlois Zuidrand,Struisenburg,926,8905
Z11,Z63,Charlois Zuidrand,Tarwewijk,528,4526
Z11,Z64,Charlois Zuidrand,Terbregge,1276,22349
Z11,Z65,Charlois Zuidrand,Tussendijken,936,8437
Z11,Z66,Charlois Zuidrand,Vreewijk,544,4804
Z11,Z67,Charlois Zuidrand,Wielewaal,520,3936
Z11,Z68,Charlois Zuidrand,Zestienhoven,1234,12777
Z11,Z69,Charlois Zuidrand,Zevenkamp,1400,24875
Z11,Z70,Charlois Zuidrand,Zuiderpark,392,3053
Z11,Z71,Charlois Zuidrand,Zuidplein,553,4522
Z11,Z72,Charlois Zuidrand,Zuidwijk,356,2931
Z12,Z00,Cool,'s-Gravenland,665,6198
Z12,Z01,Cool,Afrikaanderwijk,365,3328
Z12,Z02,Cool,Agniesebuurt,260,1900
Z12,Z03,Cool,Bedrijvenpark Noord-West,730,8515
Z12,Z04,Cool,Bergpolder,354,3113
Z12,Z05,Cool,Beverwaard,885,9102
Z12,Z06,Cool,Blijdorp,343,3029
Z12,Z07,Cool,Blijdorpsepolder,585,4955
Z12,Z08,Cool,Bloemhof,432,3896
Z12,Z09,Cool,Bospolder,418,3208
Z12,Z10,Cool,Carnisse,497,4638
Z12,Z11,Cool,Charlois Zuidrand,774,7291
Z12,Z12,Cool,Cool,56,0
Z12,Z13,Cool,Cs Kwartier,259,1909
Z12,Z14,Cool,De Esch,494,4821
Z12,Z15,Cool,Delfshaven,259,2370
Z12,Z16,Cool,Dijkzigt,136,1084
Z12,Z17,Cool,Feijenoord,427,3613
Z12,Z18,Cool,Groot IJsselmonde,780,7557
Z12,Z19,Cool,Heijplaat,1016,9922
Z12,Z20,Cool,Het Lage Land,724,7262
Z12,Z21,Cool,Hillegersberg Noord,626,5815
Z12,Z22,Cool,Hillegersberg Zuid,460,4338
Z12,Z23,Cool,Hillesluis,436,4133
Z12,Z24,Cool,Hoogvliet Noord,1109,13842
Z12,Z25,Cool,Hoogvliet Zuid,1254,14162
Z12,Z26,Cool,Katendrecht,427,3693
Z12,Z27,Cool,Kleinpolder,526,5095
Z12,Z28,Cool,Kop van Zuid,235,2085
Z12,Z29,Cool,Kop van Zuid - Entrepot,342,3200
Z12,Z30,Cool,Kralingen Oost,420,4101
Z12,Z31,Cool,Kralingen West,352,2925
Z12,Z32,Cool,Kralingse Bos,674,5000
Z12,Z33,Cool,Kralingseveer,628,6466
Z12,Z34,Cool,Liskwartier,386,3244
Z12,Z35,Cool,Lombardijen,698,6852
Z12,Z36,Cool,Middelland,232,1691
Z12,Z37,Cool,Molenlaankwartier,698,6469
Z12,Z38,Cool,Nesselande,1207,15238
Z12,Z39,Cool,Nieuw Crooswijk,491,4081
Z12,Z40,Cool,Nieuwe Werk,269,2000
Z12,Z41,Cool,Nieuwe Westen,346,2390
Z12,Z42,Cool,Noord Kethel,1005,11941
Z12,Z43,Cool,Noordereiland,286,2570
Z12,Z44,Cool,Ommoord,849,8620
Z12,Z45,Cool,Oosterflank,894,9007
Z12,Z46,Cool,Oud Charlois,452,4260
Z12,Z47,Cool,Oud Crooswijk,333,2799
Z12,Z48,Cool,Oud IJsselmonde,637,6372
Z12,Z49,Cool,Oud Mathenesse,546,5413
Z12,Z50,Cool,Oude Noorden,364,3105
Z12,Z51,Cool,Oude Westen,202,1475
Z12,Z52,Cool,Overschie,692,6376
Z12,Z53,Cool,Pendrecht,648,6332
Z12,Z54,Cool,Prinsenland,806,7009
